"","ID","WA_or_IG","Control_Treatment","Politics","gender","age","Education","News_conso_W1","IG_News_conso_W1","WA_News_conso_W1","informed_News_W1","informed_POL_W1","interest_News_W1","interest_POL_W1","Type_MEDIA_W1","NOTIF_W1","Trust_News_W1","News_conso_W2","IG_News_conso_W2","WA_News_conso_W2","informed_News_W2","informed_POL_W2","interest_News_W2","interest_POL_W2","Type_MEDIA_W2","NOTIF_W2","Trust_News_W2","Efficacy_W1","Efficacy_W2","SM_use_W2","Total_Knowledge_W2","Total_Knowledge_W1","Total_FALSE_BELIEF_W2","Total_FALSE_BELIEF_W1","Total_TRUE_BELIEF_W2","Total_TRUE_BELIEF_W1","Total_TRUE_AWARE_W2","Total_TRUE_AWARE_W1","PLACEBO_awareness","right_W1","right_W2","left_W1","left_W2","Ukraine_W1","Ukraine_W2","Russia_W1","Russia_W2","Palestine_W1","Palestine_W2","EU_W1","EU_W2","Isreal_W1","Isreal_W2","Center_W1","Center_W2","Merged_Url_1","Merged_Url_2","EndDate_W1","EndDate_W2","Follow_1","Notif_1","Follow_2","Notif_2","BOTH","Day_W1","Day_W2","Diff_Day","Total_TRUE_BELIEF_W2_mean","Total_FALSE_BELIEF_W2_mean","SM_MAIN_W1","SM_MAIN_W2","notifications_perfect","notifications_at_least_one","screenshots_at_least_one","Total_DISCERN_W2","Total_DISCERN_W1","Wave","false_aware"
"47",269662726286359,"WA","Control","1",2,60,1,5,1,1,3,3,3,3,3,0,3,6,2,2,4,3,2,1,3,0,2,2,3,3,2,2,16,5,33,10,4,1,0,0,4,0,9,62,55,54,50,53,56,50,10,58,53,78,52,"https://ipz.qualtrics.com/Q/File.php?F=F_3Ht1RMnwNc4tpr0","https://ipz.qualtrics.com/Q/File.php?F=F_1NgqeuYkRAVhqbb",2024-03-01 19:25:08,2024-03-15 16:38:23,1,1,1,1,1,"01","15",14,4.71428571428571,4,0,0,1,1,1,17,5,"1",0
"48",269662726286359,"WA","Control","1",2,60,1,5,1,1,3,3,3,3,3,0,3,6,2,2,4,3,2,1,3,0,2,2,3,3,2,2,16,5,33,10,4,1,0,0,4,0,9,62,55,54,50,53,56,50,10,58,53,78,52,"https://ipz.qualtrics.com/Q/File.php?F=F_3Ht1RMnwNc4tpr0","https://ipz.qualtrics.com/Q/File.php?F=F_1NgqeuYkRAVhqbb",2024-03-01 19:25:08,2024-03-15 16:38:23,1,1,1,1,1,"01","15",14,4.71428571428571,4,0,0,1,1,1,17,5,"2",0
"49",269662726287388,"IG","Control","6",2,51,4,7,2,1,5,5,6,5,5,1,4,8,2,1,6,6,6,5,5,1,4,8,8,5,2,1,11,11,32,16,2,2,0,5,0,5,10,30,75,5,1,50,25,70,75,50,25,25,5,"https://ipz.qualtrics.com/Q/File.php?F=F_2veKlOWQsm8Loc2","https://ipz.qualtrics.com/Q/File.php?F=F_2Xb60u8KJFTz8fL",2024-03-01 14:16:41,2024-03-15 16:20:16,1,1,1,1,1,"01","15",14,4.57142857142857,2.75,0,0,1,1,1,21,5,"1",1
"50",269662726287388,"IG","Control","6",2,51,4,7,2,1,5,5,6,5,5,1,4,8,2,1,6,6,6,5,5,1,4,8,8,5,2,1,11,11,32,16,2,2,0,5,0,5,10,30,75,5,1,50,25,70,75,50,25,25,5,"https://ipz.qualtrics.com/Q/File.php?F=F_2veKlOWQsm8Loc2","https://ipz.qualtrics.com/Q/File.php?F=F_2Xb60u8KJFTz8fL",2024-03-01 14:16:41,2024-03-15 16:20:16,1,1,1,1,1,"01","15",14,4.57142857142857,2.75,0,0,1,1,1,21,5,"2",1
"51",269662726287392,"IG","Treatment","8",2,60,2,5,1,1,4,3,3,2,2,1,3,5,1,1,4,2,4,2,2,1,3,6,7,5,3,1,12,7,36,10,4,1,0,1,5,1,10,40,72,5,16,20,50,55,60,40,50,25,50,"https://ipz.qualtrics.com/Q/File.php?F=F_1FFXRf2n4dEt2ZX","https://ipz.qualtrics.com/Q/File.php?F=F_1dgkDLB81UYaibG",2024-03-01 22:03:04,2024-03-16 15:57:06,1,0,1,0,1,"01","16",15,5.14285714285714,3,0,0,0,0,1,24,3,"1",0
"52",269662726287392,"IG","Treatment","8",2,60,2,5,1,1,4,3,3,2,2,1,3,5,1,1,4,2,4,2,2,1,3,6,7,5,3,1,12,7,36,10,4,1,0,1,5,1,10,40,72,5,16,20,50,55,60,40,50,25,50,"https://ipz.qualtrics.com/Q/File.php?F=F_1FFXRf2n4dEt2ZX","https://ipz.qualtrics.com/Q/File.php?F=F_1dgkDLB81UYaibG",2024-03-01 22:03:04,2024-03-16 15:57:06,1,0,1,0,1,"01","16",15,5.14285714285714,3,0,0,0,0,1,24,3,"2",2
"53",269662726288420,"WA","Control","12",1,34,6,6,2,2,3,2,4,2,3,1,4,6,2,1,4,3,4,3,2,1,4,7,7,3,2,2,17,8,26,11,2,1,1,31,5,0,15,77,56,2,0,69,11,45,62,52,11,10,23,"https://ipz.qualtrics.com/Q/File.php?F=F_1pxSDaOHTTKbF4e","https://ipz.qualtrics.com/Q/File.php?F=F_233iJdR6t9fg5yC",2024-03-01 18:31:19,2024-03-18 14:01:57,1,1,1,1,1,"01","18",17,3.71428571428571,4.25,0,0,1,1,1,9,3,"1",0
"54",269662726288420,"WA","Control","12",1,34,6,6,2,2,3,2,4,2,3,1,4,6,2,1,4,3,4,3,2,1,4,7,7,3,2,2,17,8,26,11,2,1,1,31,5,0,15,77,56,2,0,69,11,45,62,52,11,10,23,"https://ipz.qualtrics.com/Q/File.php?F=F_1pxSDaOHTTKbF4e","https://ipz.qualtrics.com/Q/File.php?F=F_233iJdR6t9fg5yC",2024-03-01 18:31:19,2024-03-18 14:01:57,1,1,1,1,1,"01","18",17,3.71428571428571,4.25,0,0,1,1,1,9,3,"2",1
"55",269662726288424,"IG","Control","12",1,38,2,2,1,1,2,2,2,1,2,0,2,1,1,1,2,2,1,1,6,0,2,2,5,4,1,0,14,5,22,9,1,1,0,25,45,25,45,25,2,25,2,25,2,25,50,25,2,25,45,"https://ipz.qualtrics.com/Q/File.php?F=F_1IdeykH2yyX1WBr","https://ipz.qualtrics.com/Q/File.php?F=F_1rjrB0yD8Bc9eIA",2024-03-03 16:23:39,2024-03-16 14:46:40,1,1,1,0,1,"03","16",13,3.14285714285714,3.5,0,0,0,1,1,8,4,"1",0
"56",269662726288424,"IG","Control","12",1,38,2,2,1,1,2,2,2,1,2,0,2,1,1,1,2,2,1,1,6,0,2,2,5,4,1,0,14,5,22,9,1,1,0,25,45,25,45,25,2,25,2,25,2,25,50,25,2,25,45,"https://ipz.qualtrics.com/Q/File.php?F=F_1IdeykH2yyX1WBr","https://ipz.qualtrics.com/Q/File.php?F=F_1rjrB0yD8Bc9eIA",2024-03-03 16:23:39,2024-03-16 14:46:40,1,1,1,0,1,"03","16",13,3.14285714285714,3.5,0,0,0,1,1,8,4,"2",2
"57",269662726288427,"IG","Control","2",2,45,7,7,3,1,5,5,6,5,1,0,2,7,2,1,5,5,5,5,1,0,3,8,7,3,6,3,19,4,47,14,5,2,0,76,38,53,46,45,8,66,44,60,49,5,0,47,28,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_31QJe0l2ZcOVTDs","https://ipz.qualtrics.com/Q/File.php?F=F_1kIzCCnvUfWOODI",2024-03-01 21:53:47,2024-03-16 17:43:57,1,0,1,0,1,"01","16",15,6.71428571428571,4.75,1,1,0,0,1,28,10,"1",1
"58",269662726288427,"IG","Control","2",2,45,7,7,3,1,5,5,6,5,1,0,2,7,2,1,5,5,5,5,1,0,3,8,7,3,6,3,19,4,47,14,5,2,0,76,38,53,46,45,8,66,44,60,49,5,0,47,28,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_31QJe0l2ZcOVTDs","https://ipz.qualtrics.com/Q/File.php?F=F_1kIzCCnvUfWOODI",2024-03-01 21:53:47,2024-03-16 17:43:57,1,0,1,0,1,"01","16",15,6.71428571428571,4.75,1,1,0,0,1,28,10,"2",3
"59",269662726288428,"WA","Control","12",1,43,2,5,1,1,3,3,3,2,1,0,1,1,1,1,2,2,3,2,1,1,3,3,6,3,5,3,17,7,44,5,4,0,0,100,91,0,0,0,0,0,0,0,0,29,21,0,0,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_3G2F2vlR0wBDtUn",NA,2024-03-01 13:46:34,2024-03-17 15:28:40,1,1,0,0,0,"01","17",16,6.28571428571429,4.25,1,1,0,1,1,27,-2,"1",0
"60",269662726288428,"WA","Control","12",1,43,2,5,1,1,3,3,3,2,1,0,1,1,1,1,2,2,3,2,1,1,3,3,6,3,5,3,17,7,44,5,4,0,0,100,91,0,0,0,0,0,0,0,0,29,21,0,0,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_3G2F2vlR0wBDtUn",NA,2024-03-01 13:46:34,2024-03-17 15:28:40,1,1,0,0,0,"01","17",16,6.28571428571429,4.25,1,1,0,1,1,27,-2,"2",1
"61",269662726289457,"IG","Control","8",2,61,2,6,1,1,4,4,4,4,2,0,3,6,1,1,5,5,5,5,2,0,3,7,9,3,5,3,8,4,30,12,2,1,0,16,1,30,1,62,91,10,91,35,78,52,92,75,78,10,1,"https://ipz.qualtrics.com/Q/File.php?F=F_2qsLOKH9wnkde43",NA,2024-03-01 11:07:47,2024-03-15 17:08:47,1,1,0,0,0,"01","15",14,4.28571428571429,2,0,0,0,1,1,22,8,"1",0
"62",269662726289457,"IG","Control","8",2,61,2,6,1,1,4,4,4,4,2,0,3,6,1,1,5,5,5,5,2,0,3,7,9,3,5,3,8,4,30,12,2,1,0,16,1,30,1,62,91,10,91,35,78,52,92,75,78,10,1,"https://ipz.qualtrics.com/Q/File.php?F=F_2qsLOKH9wnkde43",NA,2024-03-01 11:07:47,2024-03-15 17:08:47,1,1,0,0,0,"01","15",14,4.28571428571429,2,0,0,0,1,1,22,8,"2",0
"63",269662726289462,"IG","Control","1",2,48,4,6,3,1,3,2,4,2,1,1,3,6,3,1,3,3,2,2,2,0,4,5,6,2,3,0,17,8,38,14,3,1,0,70,50,22,68,60,27,10,11,24,25,90,58,51,26,53,28,"https://ipz.qualtrics.com/Q/File.php?F=F_5toDiG8s5KevG1P","https://ipz.qualtrics.com/Q/File.php?F=F_2PqdoaIeF8ucqbH",2024-03-02 11:31:02,2024-03-18 18:28:51,1,1,1,1,1,"02","18",16,5.42857142857143,4.25,1,0,1,1,1,21,6,"1",0
"64",269662726289462,"IG","Control","1",2,48,4,6,3,1,3,2,4,2,1,1,3,6,3,1,3,3,2,2,2,0,4,5,6,2,3,0,17,8,38,14,3,1,0,70,50,22,68,60,27,10,11,24,25,90,58,51,26,53,28,"https://ipz.qualtrics.com/Q/File.php?F=F_5toDiG8s5KevG1P","https://ipz.qualtrics.com/Q/File.php?F=F_2PqdoaIeF8ucqbH",2024-03-02 11:31:02,2024-03-18 18:28:51,1,1,1,1,1,"02","18",16,5.42857142857143,4.25,1,0,1,1,1,21,6,"2",2
"65",269662726289464,"IG","Control","1",2,55,4,5,1,1,4,4,4,4,2,0,3,5,3,3,4,4,3,3,2,1,3,6,6,6,1,0,14,9,35,8,1,0,0,22,49,43,52,16,63,14,59,14,57,100,62,12,55,18,43,"https://ipz.qualtrics.com/Q/File.php?F=F_2sU9Bpgwbxp6sxI",NA,2024-03-01 10:40:11,2024-03-15 18:49:51,0,0,0,0,0,"01","15",14,5,3.5,0,0,0,0,0,21,-1,"1",0
"66",269662726289464,"IG","Control","1",2,55,4,5,1,1,4,4,4,4,2,0,3,5,3,3,4,4,3,3,2,1,3,6,6,6,1,0,14,9,35,8,1,0,0,22,49,43,52,16,63,14,59,14,57,100,62,12,55,18,43,"https://ipz.qualtrics.com/Q/File.php?F=F_2sU9Bpgwbxp6sxI",NA,2024-03-01 10:40:11,2024-03-15 18:49:51,0,0,0,0,0,"01","15",14,5,3.5,0,0,0,0,0,21,-1,"2",1
"67",269662726290492,"WA","Treatment","6",1,41,5,2,1,1,1,1,1,1,6,0,3,4,1,2,2,1,1,1,5,0,3,2,2,5,1,0,14,8,27,11,1,0,0,0,0,0,0,0,0,0,0,0,0,36,39,0,0,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_1K7LNIB29c3oXQo",NA,2024-03-01 12:54:02,2024-03-19 15:13:02,1,0,1,0,1,"01","19",18,3.85714285714286,3.5,0,0,0,0,1,13,3,"1",0
"68",269662726290492,"WA","Treatment","6",1,41,5,2,1,1,1,1,1,1,6,0,3,4,1,2,2,1,1,1,5,0,3,2,2,5,1,0,14,8,27,11,1,0,0,0,0,0,0,0,0,0,0,0,0,36,39,0,0,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_1K7LNIB29c3oXQo",NA,2024-03-01 12:54:02,2024-03-19 15:13:02,1,0,1,0,1,"01","19",18,3.85714285714286,3.5,0,0,0,0,1,13,3,"2",0
"69",269662726290496,"IG","Treatment","3",1,31,5,8,2,1,4,3,4,3,1,0,3,6,5,1,4,3,5,3,1,1,3,5,7,1,0,0,9,6,46,15,5,2,0,0,0,50,50,100,84,4,0,63,84,82,100,8,0,50,50,"https://ipz.qualtrics.com/Q/File.php?F=F_ZqwUYPnBuiPJw1X","https://ipz.qualtrics.com/Q/File.php?F=F_0uGTAgJbsmFAdBD",2024-03-02 11:00:13,2024-03-17 18:03:39,1,1,1,1,1,"02","17",15,6.57142857142857,2.25,1,1,1,1,1,37,9,"1",1
"70",269662726290496,"IG","Treatment","3",1,31,5,8,2,1,4,3,4,3,1,0,3,6,5,1,4,3,5,3,1,1,3,5,7,1,0,0,9,6,46,15,5,2,0,0,0,50,50,100,84,4,0,63,84,82,100,8,0,50,50,"https://ipz.qualtrics.com/Q/File.php?F=F_ZqwUYPnBuiPJw1X","https://ipz.qualtrics.com/Q/File.php?F=F_0uGTAgJbsmFAdBD",2024-03-02 11:00:13,2024-03-17 18:03:39,1,1,1,1,1,"02","17",15,6.57142857142857,2.25,1,1,1,1,1,37,9,"2",3
"71",269662726290498,"WA","Control","4",1,55,6,8,2,6,6,5,6,6,3,1,3,8,1,6,6,6,6,6,3,1,3,9,8,1,6,3,21,16,35,14,3,1,0,68,69,2,0,70,94,13,17,40,39,50,77,70,79,31,8,"https://ipz.qualtrics.com/Q/File.php?F=F_1onEWAmYteFL8TW","https://ipz.qualtrics.com/Q/File.php?F=F_3kGNf0r86d1YQRq",2024-03-03 18:25:45,2024-03-19 21:45:48,1,1,1,1,1,"03","19",16,5,5.25,0,0,1,1,1,14,-2,"1",2
"72",269662726290498,"WA","Control","4",1,55,6,8,2,6,6,5,6,6,3,1,3,8,1,6,6,6,6,6,3,1,3,9,8,1,6,3,21,16,35,14,3,1,0,68,69,2,0,70,94,13,17,40,39,50,77,70,79,31,8,"https://ipz.qualtrics.com/Q/File.php?F=F_1onEWAmYteFL8TW","https://ipz.qualtrics.com/Q/File.php?F=F_3kGNf0r86d1YQRq",2024-03-03 18:25:45,2024-03-19 21:45:48,1,1,1,1,1,"03","19",16,5,5.25,0,0,1,1,1,14,-2,"2",3
"73",269662726291524,"IG","Treatment","3",2,55,2,6,1,1,4,4,2,1,2,0,4,6,2,1,3,3,3,2,2,1,4,6,7,3,3,2,16,9,43,12,4,1,0,0,0,50,23,35,50,10,20,35,50,50,55,35,50,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_1pGTTtmDRIV8gIi",NA,2024-03-01 13:21:05,2024-03-15 16:22:37,1,1,0,0,0,"01","15",14,6.14285714285714,4,0,0,0,1,1,27,3,"1",1
"74",269662726291524,"IG","Treatment","3",2,55,2,6,1,1,4,4,2,1,2,0,4,6,2,1,3,3,3,2,2,1,4,6,7,3,3,2,16,9,43,12,4,1,0,0,0,50,23,35,50,10,20,35,50,50,55,35,50,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_1pGTTtmDRIV8gIi",NA,2024-03-01 13:21:05,2024-03-15 16:22:37,1,1,0,0,0,"01","15",14,6.14285714285714,4,0,0,0,1,1,27,3,"2",1
"75",269662726291530,"IG","Treatment","1",1,50,2,6,1,1,4,4,4,4,2,0,4,6,3,1,4,4,5,4,2,1,4,8,9,2,3,0,14,8,41,14,4,1,0,60,65,0,2,100,100,10,5,50,50,71,65,50,40,60,65,"https://ipz.qualtrics.com/Q/File.php?F=F_3JnghF74roODKqw","https://ipz.qualtrics.com/Q/File.php?F=F_1Cl39aDtzrv3VbH",2024-03-01 14:22:01,2024-03-17 11:21:11,1,1,1,0,1,"01","17",16,5.85714285714286,3.5,0,0,0,1,1,27,6,"1",0
"76",269662726291530,"IG","Treatment","1",1,50,2,6,1,1,4,4,4,4,2,0,4,6,3,1,4,4,5,4,2,1,4,8,9,2,3,0,14,8,41,14,4,1,0,60,65,0,2,100,100,10,5,50,50,71,65,50,40,60,65,"https://ipz.qualtrics.com/Q/File.php?F=F_3JnghF74roODKqw","https://ipz.qualtrics.com/Q/File.php?F=F_1Cl39aDtzrv3VbH",2024-03-01 14:22:01,2024-03-17 11:21:11,1,1,1,0,1,"01","17",16,5.85714285714286,3.5,0,0,0,1,1,27,6,"2",2
"77",269662726292570,"IG","Treatment","9",2,23,2,2,1,1,3,3,1,1,6,0,1,2,1,1,1,1,1,1,6,0,1,9,8,6,3,0,5,2,14,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_10IyqklO9AVoyqu",NA,2024-03-01 11:52:58,2024-03-15 21:50:49,1,1,0,0,0,"01","15",14,2,1.25,0,0,0,1,1,9,9,"1",0
"78",269662726292570,"IG","Treatment","9",2,23,2,2,1,1,3,3,1,1,6,0,1,2,1,1,1,1,1,1,6,0,1,9,8,6,3,0,5,2,14,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_10IyqklO9AVoyqu",NA,2024-03-01 11:52:58,2024-03-15 21:50:49,1,1,0,0,0,"01","15",14,2,1.25,0,0,0,1,1,9,9,"2",0
"79",269662726293597,"IG","Treatment","2",2,30,2,2,1,1,3,3,2,3,2,0,4,5,2,1,3,4,4,4,1,0,4,6,8,3,2,0,8,3,32,15,2,2,0,100,99,8,14,53,53,52,45,24,24,44,53,6,25,3,6,"https://ipz.qualtrics.com/Q/File.php?F=F_1jQ9u4UYcPlg7WQ","https://ipz.qualtrics.com/Q/File.php?F=F_3lLVWS5Jivc6PvN",2024-03-01 17:57:28,2024-03-17 15:57:15,1,1,1,0,1,"01","17",16,4.57142857142857,2,0,1,0,1,1,24,12,"1",0
"80",269662726293597,"IG","Treatment","2",2,30,2,2,1,1,3,3,2,3,2,0,4,5,2,1,3,4,4,4,1,0,4,6,8,3,2,0,8,3,32,15,2,2,0,100,99,8,14,53,53,52,45,24,24,44,53,6,25,3,6,"https://ipz.qualtrics.com/Q/File.php?F=F_1jQ9u4UYcPlg7WQ","https://ipz.qualtrics.com/Q/File.php?F=F_3lLVWS5Jivc6PvN",2024-03-01 17:57:28,2024-03-17 15:57:15,1,1,1,0,1,"01","17",16,4.57142857142857,2,0,1,0,1,1,24,12,"2",0
"81",269662726294641,"IG","Control","2",2,42,6,2,1,1,2,2,2,2,6,1,3,2,1,1,1,1,1,1,3,1,4,2,3,2,0,0,19,9,29,11,0,0,0,100,100,0,29,0,42,61,57,0,0,0,0,0,0,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_9KV3tsKuXaeQiLn","https://ipz.qualtrics.com/Q/File.php?F=F_4UBg7tSh0tJmidj",2024-03-02 05:23:40,2024-03-16 05:14:06,1,1,1,0,1,"02","16",14,4.14285714285714,4.75,0,0,0,1,1,10,2,"1",0
"82",269662726294641,"IG","Control","2",2,42,6,2,1,1,2,2,2,2,6,1,3,2,1,1,1,1,1,1,3,1,4,2,3,2,0,0,19,9,29,11,0,0,0,100,100,0,29,0,42,61,57,0,0,0,0,0,0,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_9KV3tsKuXaeQiLn","https://ipz.qualtrics.com/Q/File.php?F=F_4UBg7tSh0tJmidj",2024-03-02 05:23:40,2024-03-16 05:14:06,1,1,1,0,1,"02","16",14,4.14285714285714,4.75,0,0,0,1,1,10,2,"2",1
"83",269662726295677,"IG","Treatment","2",1,25,6,5,2,1,3,2,3,3,1,0,3,6,3,1,3,3,4,3,1,1,3,4,5,2,1,1,17,11,25,11,2,0,1,75,75,0,0,65,72,22,18,25,50,80,75,25,50,30,50,"https://ipz.qualtrics.com/Q/File.php?F=F_1CmD1tq1t6I0mca","https://ipz.qualtrics.com/Q/File.php?F=F_2Tt0EjicgSglhss",2024-03-04 09:29:44,2024-03-19 16:59:55,1,1,1,0,1,"04","19",15,3.57142857142857,4.25,1,1,0,1,1,8,0,"1",0
"84",269662726295677,"IG","Treatment","2",1,25,6,5,2,1,3,2,3,3,1,0,3,6,3,1,3,3,4,3,1,1,3,4,5,2,1,1,17,11,25,11,2,0,1,75,75,0,0,65,72,22,18,25,50,80,75,25,50,30,50,"https://ipz.qualtrics.com/Q/File.php?F=F_1CmD1tq1t6I0mca","https://ipz.qualtrics.com/Q/File.php?F=F_2Tt0EjicgSglhss",2024-03-04 09:29:44,2024-03-19 16:59:55,1,1,1,0,1,"04","19",15,3.57142857142857,4.25,1,1,0,1,1,8,0,"2",0
"85",269662726296728,"WA","Treatment","1",1,24,4,5,4,1,4,4,3,3,1,0,3,5,4,2,4,4,4,4,1,0,4,5,7,5,3,3,14,8,36,14,5,1,0,0,43,0,8,42,47,0,36,53,50,61,62,33,52,34,32,"https://ipz.qualtrics.com/Q/File.php?F=F_21vt1LXSY3zwFSz",NA,2024-03-01 10:53:59,2024-03-16 22:43:29,1,0,1,0,1,"01","16",15,5.14285714285714,3.5,1,1,0,0,1,22,6,"1",0
"86",269662726296728,"WA","Treatment","1",1,24,4,5,4,1,4,4,3,3,1,0,3,5,4,2,4,4,4,4,1,0,4,5,7,5,3,3,14,8,36,14,5,1,0,0,43,0,8,42,47,0,36,53,50,61,62,33,52,34,32,"https://ipz.qualtrics.com/Q/File.php?F=F_21vt1LXSY3zwFSz",NA,2024-03-01 10:53:59,2024-03-16 22:43:29,1,0,1,0,1,"01","16",15,5.14285714285714,3.5,1,1,0,0,1,22,6,"2",2
"87",269662726297760,"IG","Treatment","2",2,46,2,5,1,1,4,4,1,1,6,0,2,6,2,1,4,4,2,1,6,1,3,2,2,5,2,2,10,2,40,9,4,1,0,0,0,0,0,100,77,0,0,0,50,0,53,0,51,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_2e4sMZH0GWP4wbN","https://ipz.qualtrics.com/Q/File.php?F=F_262r5K7olqdCDKO",2024-03-01 19:31:05,2024-03-15 18:30:55,1,0,1,0,1,"01","15",14,5.71428571428571,2.5,0,0,0,0,1,30,7,"1",0
"88",269662726297760,"IG","Treatment","2",2,46,2,5,1,1,4,4,1,1,6,0,2,6,2,1,4,4,2,1,6,1,3,2,2,5,2,2,10,2,40,9,4,1,0,0,0,0,0,100,77,0,0,0,50,0,53,0,51,0,0,"https://ipz.qualtrics.com/Q/File.php?F=F_2e4sMZH0GWP4wbN","https://ipz.qualtrics.com/Q/File.php?F=F_262r5K7olqdCDKO",2024-03-01 19:31:05,2024-03-15 18:30:55,1,0,1,0,1,"01","15",14,5.71428571428571,2.5,0,0,0,0,1,30,7,"2",0
"89",269662726297774,"IG","Control","12",1,43,5,6,3,4,4,4,5,4,3,0,4,5,2,1,4,4,5,4,3,0,4,7,7,4,3,1,11,8,39,13,4,1,0,6,0,6,0,94,90,36,42,68,63,63,78,62,63,6,0,"https://ipz.qualtrics.com/Q/File.php?F=F_1IK0sI3tA4FJqN7","https://ipz.qualtrics.com/Q/File.php?F=F_3qQlR7fR896UeXJ",2024-03-04 21:19:21,2024-03-15 19:35:25,1,0,1,0,1,"04","15",11,5.57142857142857,2.75,0,0,0,0,1,28,5,"1",1
"90",269662726297774,"IG","Control","12",1,43,5,6,3,4,4,4,5,4,3,0,4,5,2,1,4,4,5,4,3,0,4,7,7,4,3,1,11,8,39,13,4,1,0,6,0,6,0,94,90,36,42,68,63,63,78,62,63,6,0,"https://ipz.qualtrics.com/Q/File.php?F=F_1IK0sI3tA4FJqN7","https://ipz.qualtrics.com/Q/File.php?F=F_3qQlR7fR896UeXJ",2024-03-04 21:19:21,2024-03-15 19:35:25,1,0,1,0,1,"04","15",11,5.57142857142857,2.75,0,0,0,0,1,28,5,"2",3
"91",269662726298805,"IG","Treatment","12",1,62,1,5,1,1,3,2,3,1,2,0,3,5,2,1,3,3,3,2,2,0,3,7,8,4,1,0,11,5,40,12,3,1,0,50,41,50,1,50,24,50,3,50,29,50,51,50,29,50,1,"https://ipz.qualtrics.com/Q/File.php?F=F_3kh2B8oKKCMSi1d","https://ipz.qualtrics.com/Q/File.php?F=F_AdnSKe0xWSAZU8p",2024-03-01 14:25:10,2024-03-19 20:13:21,0,0,1,1,1,"01","19",18,5.71428571428571,2.75,0,0,0,1,1,29,7,"1",0
"92",269662726298805,"IG","Treatment","12",1,62,1,5,1,1,3,2,3,1,2,0,3,5,2,1,3,3,3,2,2,0,3,7,8,4,1,0,11,5,40,12,3,1,0,50,41,50,1,50,24,50,3,50,29,50,51,50,29,50,1,"https://ipz.qualtrics.com/Q/File.php?F=F_3kh2B8oKKCMSi1d","https://ipz.qualtrics.com/Q/File.php?F=F_AdnSKe0xWSAZU8p",2024-03-01 14:25:10,2024-03-19 20:13:21,0,0,1,1,1,"01","19",18,5.71428571428571,2.75,0,0,0,1,1,29,7,"2",1
"93",269662726299851,"WA","Control","10",1,56,4,7,4,1,5,5,6,6,2,1,4,6,1,1,5,5,5,5,4,1,4,8,8,2,4,2,15,6,36,14,3,2,0,0,0,10,0,47,50,6,4,23,51,71,78,23,52,25,23,"https://ipz.qualtrics.com/Q/File.php?F=F_xuu08Yf00joTROF","https://ipz.qualtrics.com/Q/File.php?F=F_2s4hvuPIaDCfUJQ",2024-03-02 08:53:51,2024-03-15 18:09:32,1,0,1,0,1,"02","15",13,5.14285714285714,3.75,0,0,0,0,1,21,8,"1",1
"94",269662726299851,"WA","Control","10",1,56,4,7,4,1,5,5,6,6,2,1,4,6,1,1,5,5,5,5,4,1,4,8,8,2,4,2,15,6,36,14,3,2,0,0,0,10,0,47,50,6,4,23,51,71,78,23,52,25,23,"https://ipz.qualtrics.com/Q/File.php?F=F_xuu08Yf00joTROF","https://ipz.qualtrics.com/Q/File.php?F=F_2s4hvuPIaDCfUJQ",2024-03-02 08:53:51,2024-03-15 18:09:32,1,0,1,0,1,"02","15",13,5.14285714285714,3.75,0,0,0,0,1,21,8,"2",1
"95",269662726301928,"WA","Treatment","10",2,35,7,2,3,3,2,2,5,5,5,1,3,2,2,2,3,4,3,3,1,1,4,6,6,3,0,1,16,14,32,14,0,0,0,27,38,76,51,50,52,40,37,50,53,15,39,29,44,48,43,"https://ipz.qualtrics.com/Q/File.php?F=F_1CBZTzXWhJKnf9e",NA,2024-03-01 10:32:28,2024-03-15 20:08:37,1,1,1,1,1,"01","15",14,4.57142857142857,4,0,1,1,1,1,16,0,"1",0
"96",269662726301928,"WA","Treatment","10",2,35,7,2,3,3,2,2,5,5,5,1,3,2,2,2,3,4,3,3,1,1,4,6,6,3,0,1,16,14,32,14,0,0,0,27,38,76,51,50,52,40,37,50,53,15,39,29,44,48,43,"https://ipz.qualtrics.com/Q/File.php?F=F_1CBZTzXWhJKnf9e",NA,2024-03-01 10:32:28,2024-03-15 20:08:37,1,1,1,1,1,"01","15",14,4.57142857142857,4,0,1,1,1,1,16,0,"2",0
